round,accuracy,fl
2,0.855300009,108.3351702
3,0.912999988,109.7125485
4,0.934700012,109.0486389
5,0.944199979,111.4173806
6,0.950600028,108.9806087
7,0.954200029,108.7350054
8,0.956799984,110.2922894
9,0.955799997,109.03672
10,0.955200016,110.8001984
11,0.953599989,109.0437061
,0.937340003,109.5402266
