round,accuracy,fl
2,0.677299976,110.0729739
3,0.720600009,111.315008
4,0.739400029,109.5061719
5,0.749100029,110.3595739
6,0.757700026,110.07118
7,0.764100015,111.2621625
8,0.770500004,109.2704794
9,0.777100027,108.582596
10,0.785700023,110.0268765
11,0.792599976,109.3993812
,0.753410012,109.9866403
