round,accuracy,fl
2,0.206799999,122.6113828
3,0.273200005,121.9110437
4,0.350699991,123.2544281
5,0.3847,122.6436947
6,0.399100006,125.9133468
7,0.4102,122.8585687
8,0.41870001,122.332752
9,0.425900012,125.0036737
10,0.432799995,125.0999966
11,0.439599991,121.3642419
,0.374170001,123.2993129
