round,accuracy,fl
2,0.195874304,206.0837541
3,0.33938998,203.1122082
4,0.528042436,204.6552707
5,0.64228642,202.4265907
6,0.707091272,202.0156735
7,0.74719578,205.0540633
8,0.773816824,202.4130919
9,0.788990498,201.429929
10,0.800322652,202.4398493
11,0.807736635,202.0589255
,0.63307468,203.1689356
